Country,Year,Cumulative CO2 emissions
United Kingdom,1941,35017150000
United Kingdom,1942,35486050000
United Kingdom,1943,35940870000
United Kingdom,1944,36382896000
United Kingdom,1945,36800520000
United Kingdom,1946,37236646000
United Kingdom,1947,37697917000
United Kingdom,1948,38173480000
United Kingdom,1949,38658590000
United Kingdom,1950,39159380000
United Kingdom,1951,39704633000
United Kingdom,1952,40233340000
United Kingdom,1953,40773550000
United Kingdom,1954,41326560000
United Kingdom,1955,41903510000
United Kingdom,1956,42477834000
United Kingdom,1957,43048550000
United Kingdom,1958,43604865000
United Kingdom,1959,44151472000
United Kingdom,1960,44735492000
United Kingdom,1961,45324104000
United Kingdom,1962,45917037000
United Kingdom,1963,46520422000
United Kingdom,1964,47128290000
United Kingdom,1965,47750402000
United Kingdom,1966,48368476000
United Kingdom,1967,48960532000
United Kingdom,1968,49567020000
United Kingdom,1969,50195403000
United Kingdom,1970,50847980000
United Kingdom,1971,51508367000
United Kingdom,1972,52156396000
United Kingdom,1973,52815970000
United Kingdom,1974,53433156000
United Kingdom,1975,54036402000
United Kingdom,1976,54634930000
United Kingdom,1977,55239290000
United Kingdom,1978,55844004000
United Kingdom,1979,56488518000
United Kingdom,1980,57067553000
United Kingdom,1981,57628107000
United Kingdom,1982,58176350000
United Kingdom,1983,58721833000
United Kingdom,1984,59250940000
United Kingdom,1985,59810566000
United Kingdom,1986,60379120000
United Kingdom,1987,60950790000
United Kingdom,1988,61521084000
United Kingdom,1989,62102660000
United Kingdom,1990,62704603000
United Kingdom,1991,63314020000
United Kingdom,1992,63907865000
United Kingdom,1993,64487473000
United Kingdom,1994,65061490000
United Kingdom,1995,65627652000
United Kingdom,1996,66214412000
United Kingdom,1997,66777120000
United Kingdom,1998,67345660000
United Kingdom,1999,67907314000
United Kingdom,2000,68476346000
United Kingdom,2001,69054320000
United Kingdom,2002,69614590000
United Kingdom,2003,70186210000
United Kingdom,2004,70759640000
United Kingdom,2005,71329980000
United Kingdom,2006,71897825000
United Kingdom,2007,72457390000
United Kingdom,2008,73002320000
United Kingdom,2009,73496430000
United Kingdom,2010,74008330000
United Kingdom,2011,74478050000
United Kingdom,2012,74965524000
United Kingdom,2013,75443134000
United Kingdom,2014,75881940000
United Kingdom,2015,76304400000
United Kingdom,2016,76703834000
United Kingdom,2017,77091200000
United Kingdom,2018,77470930000
United Kingdom,2019,77835680000
United Kingdom,2020,78161945000
United Kingdom,2021,78508720000
United States,1750,0
United States,1751,0
United States,1752,0
United States,1753,0
United States,1754,0
United States,1755,0
United States,1756,0
United States,1757,0
United States,1758,0
United States,1759,0
United States,1760,0
United States,1761,0
United States,1762,0
United States,1763,0
United States,1764,0
United States,1765,0
United States,1766,0
United States,1767,0
United States,1768,0
United States,1769,0
United States,1770,0
United States,1771,0
United States,1772,0
United States,1773,0
United States,1774,0
United States,1775,0
United States,1776,0
United States,1777,0
United States,1778,0
United States,1779,0
United States,1780,0
United States,1781,0
United States,1782,0
United States,1783,0
United States,1784,0
United States,1785,0
United States,1786,0
United States,1787,0
United States,1788,0
United States,1789,0
United States,1790,0
United States,1791,0
United States,1792,0
United States,1793,0
United States,1794,0
United States,1795,0
United States,1796,0
United States,1797,0
United States,1798,0
United States,1799,0
United States,1800,252815.98
United States,1801,520288
United States,1802,809744
United States,1803,1106528
United States,1804,1439952
United States,1805,1780704
United States,1806,2114128
United States,1807,2491520
United States,1808,2883568
United States,1809,3286608
United States,1810,3704304
United States,1811,4151312
United States,1812,4634960
United States,1813,5155248
United States,1814,5715840
United States,1815,6316736
United States,1816,6979920
United States,1817,7698064
United States,1818,8478496
United States,1819,9240608
United States,1820,10032032
United States,1821,10860096
United States,1822,11724800
United States,1823,12626144
United States,1824,13641072
United States,1825,14776912
United States,1826,16092288
United States,1827,17539568
United States,1828,19133408
United States,1829,20928768
United States,1830,23017248
United States,1831,25281600
United States,1832,28304400
United States,1833,31832832
United States,1834,35214704
United States,1835,39530896
United States,1836,44261120
United States,1837,49566590
United States,1838,54597264
United States,1839,60115250
United States,1840,65988640
United States,1841,72202780
United States,1842,79120420
United States,1843,86884430
United States,1844,96190990
United States,1845,107395500
United States,1846,120105920
United States,1847,135175950
United States,1848,151960740
United States,1849,170181810
United States,1850,189974740
United States,1851,214607800
United States,1852,241398980
United States,1853,271561020
United States,1854,304720220
United States,1855,342880770
United States,1856,382917300
United States,1857,423972400
United States,1858,465621120
United States,1859,510941120
United States,1860,558378940
United States,1861,604058050
United States,1862,651506800
United States,1863,706316600
United States,1864,764973600
United States,1865,823795460
United States,1866,883027650
United States,1867,955893600
United States,1868,1038245700
United States,1869,1131941500
United States,1870,1230561800
United States,1871,1333582500
United States,1872,1459887900
United States,1873,1599394600
United States,1874,1733691300
United States,1875,1869438700
United States,1876,2002258800
United States,1877,2149434400
United States,1878,2293337900
United States,1879,2468807000
United States,1880,2667491000
United States,1881,2877684000
United States,1882,3113078000
United States,1883,3366960600
United States,1884,3634550000
United States,1885,3906712300
United States,1886,4194175500
United States,1887,4501556000
United States,1888,4875431400
United States,1889,5210973700
United States,1890,5612721000
United States,1891,6040146000
United States,1892,6490595000
United States,1893,6944689700
United States,1894,7369740300
United States,1895,7849688000
United States,1896,8330571000
United States,1897,8830858000
United States,1898,9376179000
United States,1899,10001713000
United States,1900,10664452000
United States,1901,11385979000
United States,1902,12150475000
United States,1903,13044882000
United States,1904,13926940000
United States,1905,14913422000
United States,1906,15948893000
United States,1907,17152755000
United States,1908,18205567000
United States,1909,19371274000
United States,1910,20642855000
United States,1911,21901523000
United States,1912,23245089000
United States,1913,24687630000
United States,1914,26005610000
United States,1915,27373308000
United States,1916,28892290000
United States,1917,30563258000
United States,1918,32310977000
United States,1919,33790136000
United States,1920,35528380000
United States,1921,36952050000
United States,1922,38387810000
United States,1923,40284545000
United States,1924,41982865000
United States,1925,43741050000
United States,1926,45647098000
United States,1927,47509940000
United States,1928,49340903000
United States,1929,51304407000
United States,1930,53049324000
United States,1931,54534283000
United States,1932,55792100000
United States,1933,57140974000
United States,1934,58577215000
United States,1935,60069536000
United States,1936,61782946000
United States,1937,63575556000
United States,1938,65091305000
United States,1939,66762228000
United States,1940,68637213000
United States,1941,70680800000
United States,1942,72879060000
United States,1943,75151120000
United States,1944,77596025000
United States,1945,79955575000
United States,1946,82213070000
United States,1947,84698920000
United States,1948,87281480000
United States,1949,89446340000
United States,1950,91987830000
United States,1951,94606540000
United States,1952,97157760000
United States,1953,99770730000
United States,1954,1.0226E+11
United States,1955,1.04989E+11
United States,1956,1.07849E+11
United States,1957,1.10684E+11
United States,1958,1.13432E+11
United States,1959,1.16264E+11
United States,1960,1.19161E+11
United States,1961,1.22048E+11
United States,1962,1.25042E+11
United States,1963,1.28168E+11
United States,1964,1.31432E+11
United States,1965,1.34832E+11
United States,1966,1.38403E+11
United States,1967,1.42109E+11
United States,1968,1.4595E+11
United States,1969,1.49985E+11
United States,1970,1.54325E+11
United States,1971,1.5869E+11
United States,1972,1.63263E+11
United States,1973,1.68048E+11
United States,1974,1.72669E+11
United States,1975,1.77147E+11
United States,1976,1.81895E+11
United States,1977,1.86785E+11
United States,1978,1.91726E+11
United States,1979,1.96735E+11
United States,1980,2.01543E+11
United States,1981,2.0623E+11
United States,1982,2.10677E+11
United States,1983,2.15106E+11
United States,1984,2.19768E+11
United States,1985,2.24421E+11
United States,1986,2.29084E+11
United States,1987,2.3391E+11
United States,1988,2.3896E+11
United States,1989,2.44093E+11
United States,1990,2.49215E+11
United States,1991,2.5428E+11
United States,1992,2.59455E+11
United States,1993,2.6473E+11
United States,1994,2.70095E+11
United States,1995,2.75523E+11
United States,1996,2.81139E+11
United States,1997,2.86831E+11
United States,1998,2.92568E+11
United States,1999,2.98379E+11
United States,2000,3.04395E+11
United States,2001,3.10307E+11
United States,2002,3.1626E+11
United States,2003,3.22276E+11
United States,2004,3.28394E+11
United States,2005,3.34531E+11
United States,2006,3.40588E+11
United States,2007,3.46724E+11
United States,2008,3.52643E+11
United States,2009,3.58125E+11
United States,2010,3.63807E+11
United States,2011,3.69354E+11
United States,2012,3.74699E+11
United States,2013,3.8018E+11
United States,2014,3.85709E+11
United States,2015,3.91085E+11
United States,2016,3.96337E+11
United States,2017,4.01548E+11
United States,2018,4.06925E+11
United States,2019,4.12184E+11
United States,2020,4.169E+11
United States,2021,4.21907E+11
