item,price,date
Ketchup,1.491357,2021-01-01
Ketchup,1.528911,2021-02-01
Tomatoes,2.609969,2021-02-01
Tomatoes,2.847785,2021-03-01
Ketchup,1.455369,2021-03-01
Tomatoes,2.91373,2021-04-01
Ketchup,1.506995,2021-04-01
Ketchup,1.465497,2021-05-01
Tomatoes,3.004822,2021-05-01
Ketchup,1.424834,2021-06-01
Tomatoes,2.916425,2021-06-01
Tomatoes,2.868766,2021-07-01
Ketchup,1.49948,2021-07-01
Ketchup,1.531527,2021-08-01
Tomatoes,2.844813,2021-08-01
Tomatoes,2.919307,2021-09-01
Ketchup,1.550777,2021-09-01
Tomatoes,2.905643,2021-10-01
Ketchup,1.52625,2021-10-01
Ketchup,1.546649,2021-11-01
Tomatoes,2.940082,2021-11-01
Tomatoes,2.929733,2021-12-01
Ketchup,1.599444,2021-12-01
Ketchup,1.695385,2022-01-01
Tomatoes,2.958405,2022-01-01
Ketchup,1.670428,2022-02-01
Tomatoes,2.972863,2022-02-01
Tomatoes,2.987439,2022-03-01
Ketchup,1.67625,2022-03-01
Tomatoes,3.638184,2022-04-01
Ketchup,1.728922,2022-04-01
Tomatoes,3.237257,2022-05-01
Ketchup,1.702205,2022-05-01
Ketchup,1.609349,2022-06-01
Tomatoes,3.199877,2022-06-01
Tomatoes,3.233213,2022-07-01
Ketchup,1.704021,2022-07-01
Ketchup,1.800546,2022-08-01
Tomatoes,3.119943,2022-08-01
Ketchup,1.686303,2022-09-01
Tomatoes,3.219273,2022-09-01
Ketchup,1.96644,2022-10-01
Tomatoes,3.301535,2022-10-01
Tomatoes,3.306222,2022-11-01
Ketchup,1.890047,2022-11-01
Tomatoes,1.399303,2000-01-01
Ketchup,0.5665151,2000-01-01
Tomatoes,1.615144,2000-02-01
Ketchup,0.5702308,2000-02-01
Tomatoes,1.665878,2000-03-01
Ketchup,0.5677519,2000-03-01
Ketchup,0.564923,2000-04-01
Tomatoes,1.520373,2000-04-01
Ketchup,0.5633577,2000-05-01
Tomatoes,1.284906,2000-05-01
Tomatoes,1.168222,2000-06-01
Ketchup,0.5664394,2000-06-01
Tomatoes,1.298102,2000-07-01
Ketchup,0.5622481,2000-07-01
Tomatoes,1.262226,2000-08-01
Ketchup,0.5544776,2000-08-01
Tomatoes,1.304786,2000-09-01
Ketchup,0.5596269,2000-09-01
Ketchup,0.5666165,2000-10-01
Tomatoes,1.417553,2000-10-01
Tomatoes,1.425571,2000-11-01
Ketchup,0.5789844,2000-11-01
Ketchup,0.5813953,2000-12-01
Tomatoes,1.491189,2000-12-01
Ketchup,0.5850406,2001-01-01
Tomatoes,1.340848,2001-01-01
Tomatoes,1.291544,2001-02-01
Ketchup,0.59736,2001-02-01
Tomatoes,1.39491,2001-03-01
Ketchup,0.6003175,2001-03-01
Ketchup,0.6036923,2001-04-01
Tomatoes,1.426015,2001-04-01
Ketchup,0.5983607,2001-05-01
Tomatoes,1.415658,2001-05-01
Tomatoes,1.254417,2001-06-01
Ketchup,0.6096269,2001-06-01
Ketchup,0.6003817,2001-07-01
Tomatoes,1.168964,2001-07-01
Tomatoes,1.160547,2001-08-01
Ketchup,0.6159016,2001-08-01
Tomatoes,1.191213,2001-09-01
Ketchup,0.6347273,2001-09-01
Tomatoes,1.447464,2001-10-01
Ketchup,0.6391965,2001-10-01
Ketchup,0.6230088,2001-11-01
Tomatoes,1.269126,2001-11-01
Tomatoes,1.416715,2001-12-01
Ketchup,0.6131356,2001-12-01
Ketchup,0.6120325,2002-01-01
Tomatoes,1.560245,2002-01-01
Tomatoes,1.538261,2002-02-01
Ketchup,0.6311607,2002-02-01
Ketchup,0.6340678,2002-03-01
Tomatoes,2.127239,2002-03-01
Tomatoes,1.916716,2002-04-01
Ketchup,0.6341463,2002-04-01
Ketchup,0.6337903,2002-05-01
Tomatoes,1.589823,2002-05-01
Ketchup,0.6336066,2002-06-01
Tomatoes,1.27293,2002-06-01
Tomatoes,1.270766,2002-07-01
Ketchup,0.6269166,2002-07-01
Ketchup,0.6310569,2002-08-01
Tomatoes,1.280569,2002-08-01
Ketchup,0.628374,2002-09-01
Tomatoes,1.310866,2002-09-01
Ketchup,0.63,2002-10-01
Tomatoes,1.541155,2002-10-01
Ketchup,0.6271428,2002-11-01
Tomatoes,1.307331,2002-11-01
Tomatoes,1.411654,2002-12-01
Ketchup,0.6191803,2002-12-01
Ketchup,0.6182787,2003-01-01
Tomatoes,1.397419,2003-01-01
Tomatoes,1.467138,2003-02-01
Ketchup,0.5921264,2003-02-01
Ketchup,0.5874302,2003-03-01
Tomatoes,1.55,2003-03-01
Ketchup,0.6014286,2003-04-01
Tomatoes,1.70642,2003-04-01
Ketchup,0.6063415,2003-05-01
Tomatoes,1.467088,2003-05-01
Ketchup,0.5966216,2003-06-01
Tomatoes,1.534039,2003-06-01
Ketchup,0.5975294,2003-07-01
Tomatoes,1.465059,2003-07-01
Tomatoes,1.518953,2003-08-01
Ketchup,0.6270455,2003-08-01
Ketchup,0.6368333,2003-09-01
Tomatoes,2.075709,2003-09-01
Tomatoes,2.036836,2003-10-01
Ketchup,0.6286932,2003-10-01
Ketchup,0.6274869,2003-11-01
Tomatoes,1.717345,2003-11-01
Ketchup,0.6265482,2003-12-01
Tomatoes,1.620253,2003-12-01
Ketchup,0.63225,2004-01-01
Tomatoes,1.493396,2004-01-01
Ketchup,0.6240984,2004-02-01
Tomatoes,1.45584,2004-02-01
Tomatoes,1.572008,2004-03-01
Ketchup,0.6123837,2004-03-01
Ketchup,0.6060452,2004-04-01
Tomatoes,1.548405,2004-04-01
Tomatoes,1.441,2004-05-01
Ketchup,0.60887,2004-05-01
Ketchup,0.5897312,2004-06-01
Tomatoes,1.332793,2004-06-01
Ketchup,0.5874468,2004-07-01
Tomatoes,1.256745,2004-07-01
Tomatoes,1.236096,2004-08-01
Ketchup,0.5834225,2004-08-01
Ketchup,0.583388,2004-09-01
Tomatoes,1.347857,2004-09-01
Ketchup,0.5888541,2004-10-01
Tomatoes,1.36893,2004-10-01
Tomatoes,1.368455,2004-11-01
Ketchup,0.5884239,2004-11-01
Ketchup,0.6099415,2004-12-01
Tomatoes,1.640601,2004-12-01
Tomatoes,1.838099,2005-01-01
Ketchup,0.6129341,2005-01-01
Ketchup,0.6158025,2005-02-01
Tomatoes,1.881822,2005-02-01
Tomatoes,1.928397,2005-03-01
Ketchup,0.6050327,2005-03-01
Ketchup,0.6187428,2005-04-01
Tomatoes,1.788256,2005-04-01
Ketchup,0.6536552,2005-05-01
Tomatoes,1.681094,2005-05-01
Tomatoes,1.672682,2005-06-01
Ketchup,0.5996907,2005-06-01
Tomatoes,1.597148,2005-07-01
Ketchup,0.6002703,2005-07-01
Ketchup,0.5979781,2005-08-01
Tomatoes,1.55444,2005-08-01
Tomatoes,1.530344,2005-09-01
Ketchup,0.5998412,2005-09-01
Tomatoes,1.459655,2005-10-01
Ketchup,0.599893,2005-10-01
Tomatoes,1.426641,2005-11-01
Ketchup,0.612054,2005-11-01
Ketchup,0.6129411,2005-12-01
Tomatoes,1.397547,2005-12-01
Ketchup,0.619418,2006-01-01
Tomatoes,1.452644,2006-01-01
Ketchup,0.6369849,2006-02-01
Tomatoes,1.502209,2006-02-01
Tomatoes,1.567519,2006-03-01
Ketchup,0.6213542,2006-03-01
Ketchup,0.6557754,2006-04-01
Tomatoes,1.642765,2006-04-01
Tomatoes,1.763837,2006-05-01
Ketchup,0.6522165,2006-05-01
Ketchup,0.6552284,2006-06-01
Tomatoes,1.635188,2006-06-01
Ketchup,0.6575127,2006-07-01
Tomatoes,1.659767,2006-07-01
Tomatoes,1.588258,2006-08-01
Ketchup,0.6681643,2006-08-01
Ketchup,0.6663861,2006-09-01
Tomatoes,1.666423,2006-09-01
Ketchup,0.66235,2006-10-01
Tomatoes,1.692688,2006-10-01
Tomatoes,1.660402,2006-11-01
Ketchup,0.6636816,2006-11-01
Tomatoes,1.596707,2006-12-01
Ketchup,0.6591371,2006-12-01
Tomatoes,1.734049,2007-01-01
Ketchup,0.6728814,2007-01-01
Tomatoes,1.777717,2007-02-01
Ketchup,0.6902841,2007-02-01
Tomatoes,1.72962,2007-03-01
Ketchup,0.7068157,2007-03-01
Tomatoes,2.011718,2007-04-01
Ketchup,0.7017127,2007-04-01
Tomatoes,1.800153,2007-05-01
Ketchup,0.7131318,2007-05-01
Tomatoes,1.750152,2007-06-01
Ketchup,0.7361828,2007-06-01
Ketchup,0.7245455,2007-07-01
Tomatoes,1.740532,2007-07-01
Tomatoes,1.739808,2007-08-01
Ketchup,0.7553535,2007-08-01
Tomatoes,1.815341,2007-09-01
Ketchup,0.7630256,2007-09-01
Ketchup,0.7746759,2007-10-01
Tomatoes,1.862045,2007-10-01
Tomatoes,1.847593,2007-11-01
Ketchup,0.7647706,2007-11-01
Ketchup,0.7669725,2007-12-01
Tomatoes,1.869283,2007-12-01
Ketchup,0.7734091,2008-01-01
Tomatoes,1.91,2008-01-01
Ketchup,0.7741315,2008-02-01
Tomatoes,1.852064,2008-02-01
Ketchup,0.7807339,2008-03-01
Tomatoes,1.880623,2008-03-01
Tomatoes,1.88707,2008-04-01
Ketchup,0.8069585,2008-04-01
Ketchup,0.7742512,2008-05-01
Tomatoes,1.966047,2008-05-01
Ketchup,0.7561215,2008-06-01
Tomatoes,1.957617,2008-06-01
Tomatoes,1.843,2008-07-01
Ketchup,0.7807547,2008-07-01
Tomatoes,1.863731,2008-08-01
Ketchup,0.7845933,2008-08-01
Ketchup,0.8090291,2008-09-01
Tomatoes,1.867034,2008-09-01
Tomatoes,2.028512,2008-10-01
Ketchup,0.832723,2008-10-01
Ketchup,0.9585577,2008-11-01
Tomatoes,1.929365,2008-11-01
Ketchup,0.9621395,2008-12-01
Tomatoes,2.10332,2008-12-01
Ketchup,0.975849,2009-01-01
Tomatoes,2.169167,2009-01-01
Ketchup,1.02,2009-02-01
Tomatoes,2.022107,2009-02-01
Ketchup,1.02995,2009-03-01
Tomatoes,2.120078,2009-03-01
Ketchup,1.011173,2009-04-01
Tomatoes,2.231376,2009-04-01
Ketchup,1.046181,2009-05-01
Tomatoes,2.103944,2009-05-01
Ketchup,1.023116,2009-06-01
Tomatoes,1.91428,2009-06-01
Ketchup,1.037424,2009-07-01
Tomatoes,1.874762,2009-07-01
Tomatoes,1.820884,2009-08-01
Ketchup,1.05592,2009-08-01
Tomatoes,1.893755,2009-09-01
Ketchup,1.007535,2009-09-01
Ketchup,0.9913426,2009-10-01
Tomatoes,2.04888,2009-10-01
Tomatoes,1.857944,2009-11-01
Ketchup,0.971215,2009-11-01
Ketchup,0.9832258,2009-12-01
Tomatoes,1.903307,2009-12-01
Ketchup,0.9953182,2010-01-01
Tomatoes,2.008016,2010-01-01
Ketchup,0.9808738,2010-02-01
Tomatoes,2.052341,2010-02-01
Tomatoes,2.435021,2010-03-01
Ketchup,0.9476963,2010-03-01
Ketchup,0.9717352,2010-04-01
Tomatoes,2.555766,2010-04-01
Ketchup,0.9966667,2010-05-01
Tomatoes,2.230249,2010-05-01
Tomatoes,2.09449,2010-06-01
Ketchup,1.003871,2010-06-01
Tomatoes,2.155878,2010-07-01
Ketchup,1.083932,2010-07-01
Tomatoes,2.083775,2010-08-01
Ketchup,1.059773,2010-08-01
Ketchup,1.105636,2010-09-01
Tomatoes,2.184413,2010-09-01
Tomatoes,2.178967,2010-10-01
Ketchup,1.095741,2010-10-01
Ketchup,1.068287,2010-11-01
Tomatoes,2.226984,2010-11-01
Tomatoes,2.339342,2010-12-01
Ketchup,1.086804,2010-12-01
Ketchup,1.085845,2011-01-01
Tomatoes,2.239298,2011-01-01
Ketchup,1.106809,2011-02-01
Tomatoes,2.213915,2011-02-01
Tomatoes,2.320694,2011-03-01
Ketchup,1.078884,2011-03-01
Ketchup,1.102432,2011-04-01
Tomatoes,2.214362,2011-04-01
Tomatoes,2.212458,2011-05-01
Ketchup,1.117772,2011-05-01
Ketchup,1.132389,2011-06-01
Tomatoes,2.086234,2011-06-01
Tomatoes,2.159292,2011-07-01
Ketchup,1.153804,2011-07-01
Tomatoes,2.105203,2011-08-01
Ketchup,1.09,2011-08-01
Ketchup,1.088276,2011-09-01
Tomatoes,2.103629,2011-09-01
Ketchup,1.060486,2011-10-01
Tomatoes,2.171674,2011-10-01
Ketchup,1.055867,2011-11-01
Tomatoes,2.18126,2011-11-01
Ketchup,1.080703,2011-12-01
Tomatoes,2.160205,2011-12-01
Tomatoes,2.296667,2012-01-01
Ketchup,1.11369,2012-01-01
Ketchup,1.076567,2012-02-01
Tomatoes,2.265708,2012-02-01
Ketchup,1.083881,2012-03-01
Tomatoes,2.283812,2012-03-01
Tomatoes,2.262049,2012-04-01
Ketchup,1.047889,2012-04-01
Tomatoes,2.145812,2012-05-01
Ketchup,1.082108,2012-05-01
Ketchup,1.091791,2012-06-01
Tomatoes,2.207941,2012-06-01
Tomatoes,2.157277,2012-07-01
Ketchup,1.145151,2012-07-01
Ketchup,1.124974,2012-08-01
Tomatoes,2.172716,2012-08-01
Tomatoes,2.26752,2012-09-01
Ketchup,1.164898,2012-09-01
Tomatoes,2.362708,2012-10-01
Ketchup,1.15433,2012-10-01
Ketchup,1.145572,2012-11-01
Tomatoes,2.292751,2012-11-01
Ketchup,1.164505,2012-12-01
Tomatoes,2.240391,2012-12-01
Ketchup,1.159951,2013-01-01
Tomatoes,2.171867,2013-01-01
Tomatoes,2.327511,2013-02-01
Ketchup,1.159406,2013-02-01
Ketchup,1.1392,2013-03-01
Tomatoes,2.40565,2013-03-01
Ketchup,1.120746,2013-04-01
Tomatoes,2.470314,2013-04-01
Ketchup,1.14201,2013-05-01
Tomatoes,2.423067,2013-05-01
Tomatoes,2.335417,2013-06-01
Ketchup,1.186802,2013-06-01
Tomatoes,2.239496,2013-07-01
Ketchup,1.16658,2013-07-01
Ketchup,1.183711,2013-08-01
Tomatoes,2.329344,2013-08-01
Tomatoes,2.404008,2013-09-01
Ketchup,1.192228,2013-09-01
Tomatoes,2.307878,2013-10-01
Ketchup,1.244916,2013-10-01
Tomatoes,2.223786,2013-11-01
Ketchup,1.234404,2013-11-01
Ketchup,1.215126,2013-12-01
Tomatoes,2.301612,2013-12-01
Tomatoes,2.441193,2014-01-01
Ketchup,1.266078,2014-01-01
Tomatoes,2.457172,2014-02-01
Ketchup,1.259384,2014-02-01
Tomatoes,2.4325,2014-03-01
Ketchup,1.285972,2014-03-01
Tomatoes,2.409918,2014-04-01
Ketchup,1.323918,2014-04-01
Tomatoes,2.264304,2014-05-01
Ketchup,1.348848,2014-05-01
Tomatoes,2.210212,2014-06-01
Ketchup,1.32672,2014-06-01
Ketchup,1.30399,2014-07-01
Tomatoes,2.215638,2014-07-01
Ketchup,1.348141,2014-08-01
Tomatoes,2.180285,2014-08-01
Tomatoes,2.282348,2014-09-01
Ketchup,1.298483,2014-09-01
Ketchup,1.243365,2014-10-01
Tomatoes,2.370757,2014-10-01
Ketchup,1.282222,2014-11-01
Tomatoes,2.32208,2014-11-01
Tomatoes,2.260769,2014-12-01
Ketchup,1.217404,2014-12-01
Tomatoes,2.344188,2015-01-01
Ketchup,1.2725,2015-01-01
Ketchup,1.227295,2015-02-01
Tomatoes,2.42206,2015-02-01
Tomatoes,2.428153,2015-03-01
Ketchup,1.194223,2015-03-01
Ketchup,1.192212,2015-04-01
Tomatoes,2.431976,2015-04-01
Tomatoes,2.381757,2015-05-01
Ketchup,1.290966,2015-05-01
Ketchup,1.298439,2015-06-01
Tomatoes,2.373862,2015-06-01
Ketchup,1.224208,2015-07-01
Tomatoes,2.260515,2015-07-01
Tomatoes,2.248866,2015-08-01
Ketchup,1.262918,2015-08-01
Ketchup,1.218035,2015-09-01
Tomatoes,2.414137,2015-09-01
Ketchup,1.227316,2015-10-01
Tomatoes,2.44996,2015-10-01
Tomatoes,2.408782,2015-11-01
Ketchup,1.192061,2015-11-01
Ketchup,1.184957,2015-12-01
Tomatoes,2.408452,2015-12-01
Ketchup,1.211645,2016-01-01
Tomatoes,2.430894,2016-01-01
Tomatoes,2.374167,2016-02-01
Ketchup,1.243866,2016-02-01
Ketchup,1.337114,2016-03-01
Tomatoes,2.446973,2016-03-01
Ketchup,1.413243,2016-04-01
Tomatoes,2.463933,2016-04-01
Ketchup,1.397059,2016-05-01
Tomatoes,2.429363,2016-05-01
Ketchup,1.388368,2016-06-01
Tomatoes,2.255219,2016-06-01
Ketchup,1.254031,2016-07-01
Tomatoes,2.223834,2016-07-01
Ketchup,1.341636,2016-08-01
Tomatoes,2.25988,2016-08-01
Tomatoes,2.276191,2016-09-01
Ketchup,1.396716,2016-09-01
Ketchup,1.385049,2016-10-01
Tomatoes,2.315038,2016-10-01
Ketchup,1.409073,2016-11-01
Tomatoes,2.299137,2016-11-01
Ketchup,1.343727,2016-12-01
Tomatoes,2.315813,2016-12-01
Tomatoes,2.43428,2017-01-01
Ketchup,1.359598,2017-01-01
Tomatoes,2.601292,2017-02-01
Ketchup,1.378721,2017-02-01
Tomatoes,2.552381,2017-03-01
Ketchup,1.369231,2017-03-01
Ketchup,1.358249,2017-04-01
Tomatoes,2.649661,2017-04-01
Ketchup,1.335969,2017-05-01
Tomatoes,2.49128,2017-05-01
Ketchup,1.324286,2017-06-01
Tomatoes,2.422329,2017-06-01
Tomatoes,2.460827,2017-07-01
Ketchup,1.377476,2017-07-01
Ketchup,1.384299,2017-08-01
Tomatoes,2.466336,2017-08-01
Ketchup,1.339576,2017-09-01
Tomatoes,2.484167,2017-09-01
Ketchup,1.36707,2017-10-01
Tomatoes,2.608561,2017-10-01
Tomatoes,2.566032,2017-11-01
Ketchup,1.293658,2017-11-01
Ketchup,1.394066,2017-12-01
Tomatoes,2.624692,2017-12-01
Tomatoes,2.636705,2018-01-01
Ketchup,1.337958,2018-01-01
Tomatoes,2.480797,2018-02-01
Ketchup,1.318701,2018-02-01
Tomatoes,2.482654,2018-03-01
Ketchup,1.390084,2018-03-01
Tomatoes,2.522316,2018-04-01
Ketchup,1.360173,2018-04-01
Ketchup,1.333836,2018-05-01
Tomatoes,2.433353,2018-05-01
Ketchup,1.414937,2018-06-01
Tomatoes,2.412092,2018-06-01
Tomatoes,2.442442,2018-07-01
Ketchup,1.388403,2018-07-01
Tomatoes,2.38458,2018-08-01
Ketchup,1.373444,2018-08-01
Ketchup,1.367731,2018-09-01
Tomatoes,2.493228,2018-09-01
Ketchup,1.411542,2018-10-01
Tomatoes,2.592233,2018-10-01
Ketchup,1.443926,2018-11-01
Tomatoes,2.487339,2018-11-01
Ketchup,1.448771,2018-12-01
Tomatoes,2.501913,2018-12-01
Tomatoes,2.565507,2019-01-01
Ketchup,1.439959,2019-01-01
Tomatoes,2.638804,2019-02-01
Ketchup,1.479215,2019-02-01
Tomatoes,2.663487,2019-03-01
Ketchup,1.430542,2019-03-01
Tomatoes,2.603033,2019-04-01
Ketchup,1.446189,2019-04-01
Ketchup,1.414774,2019-05-01
Tomatoes,2.494617,2019-05-01
Tomatoes,2.480746,2019-06-01
Ketchup,1.456888,2019-06-01
Ketchup,1.40556,2019-07-01
Tomatoes,2.562495,2019-07-01
Tomatoes,2.583243,2019-08-01
Ketchup,1.366375,2019-08-01
Ketchup,1.322581,2019-09-01
Tomatoes,2.638532,2019-09-01
Tomatoes,2.629576,2019-10-01
Ketchup,1.428426,2019-10-01
Ketchup,1.445273,2019-11-01
Tomatoes,2.624163,2019-11-01
Ketchup,1.51185,2019-12-01
Tomatoes,2.603591,2019-12-01
Ketchup,1.471595,2020-01-01
Tomatoes,2.677086,2020-01-01
Ketchup,1.451017,2020-02-01
Tomatoes,2.718636,2020-02-01
Ketchup,1.476269,2020-03-01
Tomatoes,2.696038,2020-03-01
Ketchup,1.444969,2020-04-01
Tomatoes,2.57687,2020-04-01
Ketchup,1.601984,2020-05-01
Tomatoes,2.918476,2020-05-01
Tomatoes,2.902661,2020-06-01
Ketchup,1.5836,2020-06-01
Tomatoes,2.949681,2020-07-01
Ketchup,1.540056,2020-07-01
Ketchup,1.593122,2020-08-01
Tomatoes,2.730335,2020-08-01
Ketchup,1.515859,2020-09-01
Tomatoes,2.754313,2020-09-01
Ketchup,1.505777,2020-10-01
Tomatoes,2.805021,2020-10-01
Tomatoes,2.747684,2020-11-01
Ketchup,1.459651,2020-11-01
Ketchup,1.392903,2020-12-01
Tomatoes,2.726335,2020-12-01
Tomatoes,2.681415,2021-01-01
Ketchup,1.491357,2021-01-01
Ketchup,1.528911,2021-02-01
Tomatoes,2.609969,2021-02-01
Tomatoes,2.847785,2021-03-01
Ketchup,1.455369,2021-03-01
Tomatoes,2.91373,2021-04-01
Ketchup,1.506995,2021-04-01
Ketchup,1.465497,2021-05-01
Tomatoes,3.004822,2021-05-01
Ketchup,1.424834,2021-06-01
Tomatoes,2.916425,2021-06-01
Tomatoes,2.868766,2021-07-01
Ketchup,1.49948,2021-07-01
Ketchup,1.531527,2021-08-01
Tomatoes,2.844813,2021-08-01
Tomatoes,2.919307,2021-09-01
Ketchup,1.550777,2021-09-01
Tomatoes,2.905643,2021-10-01
Ketchup,1.52625,2021-10-01
Ketchup,1.546649,2021-11-01
Tomatoes,2.940082,2021-11-01
Tomatoes,2.929733,2021-12-01
Ketchup,1.599444,2021-12-01
Ketchup,1.695385,2022-01-01
Tomatoes,2.958405,2022-01-01
Ketchup,1.670428,2022-02-01
Tomatoes,2.972863,2022-02-01
Tomatoes,2.987439,2022-03-01
Ketchup,1.67625,2022-03-01
Tomatoes,3.638184,2022-04-01
Ketchup,1.728922,2022-04-01
Tomatoes,3.237257,2022-05-01
Ketchup,1.702205,2022-05-01
Ketchup,1.609349,2022-06-01
Tomatoes,3.199877,2022-06-01
Tomatoes,3.233213,2022-07-01
Ketchup,1.704021,2022-07-01
Ketchup,1.800546,2022-08-01
Tomatoes,3.119943,2022-08-01
Ketchup,1.686303,2022-09-01
Tomatoes,3.219273,2022-09-01
Ketchup,1.96644,2022-10-01
Tomatoes,3.301535,2022-10-01
Tomatoes,3.306222,2022-11-01
Ketchup,1.890047,2022-11-01
Tomatoes,1.399303,2000-01-01
Ketchup,0.5665151,2000-01-01
Tomatoes,1.615144,2000-02-01
Ketchup,0.5702308,2000-02-01
Tomatoes,1.665878,2000-03-01
Ketchup,0.5677519,2000-03-01
Ketchup,0.564923,2000-04-01
Tomatoes,1.520373,2000-04-01
Ketchup,0.5633577,2000-05-01
Tomatoes,1.284906,2000-05-01
Tomatoes,1.168222,2000-06-01
Ketchup,0.5664394,2000-06-01
Tomatoes,1.298102,2000-07-01
Ketchup,0.5622481,2000-07-01
Tomatoes,1.262226,2000-08-01
Ketchup,0.5544776,2000-08-01
Tomatoes,1.304786,2000-09-01
Ketchup,0.5596269,2000-09-01
Ketchup,0.5666165,2000-10-01
Tomatoes,1.417553,2000-10-01
Tomatoes,1.425571,2000-11-01
Ketchup,0.5789844,2000-11-01
Ketchup,0.5813953,2000-12-01
Tomatoes,1.491189,2000-12-01
Ketchup,0.5850406,2001-01-01
Tomatoes,1.340848,2001-01-01
Tomatoes,1.291544,2001-02-01
Ketchup,0.59736,2001-02-01
Tomatoes,1.39491,2001-03-01
Ketchup,0.6003175,2001-03-01
Ketchup,0.6036923,2001-04-01
Tomatoes,1.426015,2001-04-01
Ketchup,0.5983607,2001-05-01
Tomatoes,1.415658,2001-05-01
Tomatoes,1.254417,2001-06-01
Ketchup,0.6096269,2001-06-01
Ketchup,0.6003817,2001-07-01
Tomatoes,1.168964,2001-07-01
Tomatoes,1.160547,2001-08-01
Ketchup,0.6159016,2001-08-01
Tomatoes,1.191213,2001-09-01
Ketchup,0.6347273,2001-09-01
Tomatoes,1.447464,2001-10-01
Ketchup,0.6391965,2001-10-01
Ketchup,0.6230088,2001-11-01
Tomatoes,1.269126,2001-11-01
Tomatoes,1.416715,2001-12-01
Ketchup,0.6131356,2001-12-01
Ketchup,0.6120325,2002-01-01
Tomatoes,1.560245,2002-01-01
Tomatoes,1.538261,2002-02-01
Ketchup,0.6311607,2002-02-01
Ketchup,0.6340678,2002-03-01
Tomatoes,2.127239,2002-03-01
Tomatoes,1.916716,2002-04-01
Ketchup,0.6341463,2002-04-01
Ketchup,0.6337903,2002-05-01
Tomatoes,1.589823,2002-05-01
Ketchup,0.6336066,2002-06-01
Tomatoes,1.27293,2002-06-01
Tomatoes,1.270766,2002-07-01
Ketchup,0.6269166,2002-07-01
Ketchup,0.6310569,2002-08-01
Tomatoes,1.280569,2002-08-01
Ketchup,0.628374,2002-09-01
Tomatoes,1.310866,2002-09-01
Ketchup,0.63,2002-10-01
Tomatoes,1.541155,2002-10-01
Ketchup,0.6271428,2002-11-01
Tomatoes,1.307331,2002-11-01
Tomatoes,1.411654,2002-12-01
Ketchup,0.6191803,2002-12-01
Ketchup,0.6182787,2003-01-01
Tomatoes,1.397419,2003-01-01
Tomatoes,1.467138,2003-02-01
Ketchup,0.5921264,2003-02-01
Ketchup,0.5874302,2003-03-01
Tomatoes,1.55,2003-03-01
Ketchup,0.6014286,2003-04-01
Tomatoes,1.70642,2003-04-01
Ketchup,0.6063415,2003-05-01
Tomatoes,1.467088,2003-05-01
Ketchup,0.5966216,2003-06-01
Tomatoes,1.534039,2003-06-01
Ketchup,0.5975294,2003-07-01
Tomatoes,1.465059,2003-07-01
Tomatoes,1.518953,2003-08-01
Ketchup,0.6270455,2003-08-01
Ketchup,0.6368333,2003-09-01
Tomatoes,2.075709,2003-09-01
Tomatoes,2.036836,2003-10-01
Ketchup,0.6286932,2003-10-01
Ketchup,0.6274869,2003-11-01
Tomatoes,1.717345,2003-11-01
Ketchup,0.6265482,2003-12-01
Tomatoes,1.620253,2003-12-01
Ketchup,0.63225,2004-01-01
Tomatoes,1.493396,2004-01-01
Ketchup,0.6240984,2004-02-01
Tomatoes,1.45584,2004-02-01
Tomatoes,1.572008,2004-03-01
Ketchup,0.6123837,2004-03-01
Ketchup,0.6060452,2004-04-01
Tomatoes,1.548405,2004-04-01
Tomatoes,1.441,2004-05-01
Ketchup,0.60887,2004-05-01
Ketchup,0.5897312,2004-06-01
Tomatoes,1.332793,2004-06-01
Ketchup,0.5874468,2004-07-01
Tomatoes,1.256745,2004-07-01
Tomatoes,1.236096,2004-08-01
Ketchup,0.5834225,2004-08-01
Ketchup,0.583388,2004-09-01
Tomatoes,1.347857,2004-09-01
Ketchup,0.5888541,2004-10-01
Tomatoes,1.36893,2004-10-01
Tomatoes,1.368455,2004-11-01
Ketchup,0.5884239,2004-11-01
Ketchup,0.6099415,2004-12-01
Tomatoes,1.640601,2004-12-01
Tomatoes,1.838099,2005-01-01
Ketchup,0.6129341,2005-01-01
Ketchup,0.6158025,2005-02-01
Tomatoes,1.881822,2005-02-01
Tomatoes,1.928397,2005-03-01
Ketchup,0.6050327,2005-03-01
Ketchup,0.6187428,2005-04-01
Tomatoes,1.788256,2005-04-01
Ketchup,0.6536552,2005-05-01
Tomatoes,1.681094,2005-05-01
Tomatoes,1.672682,2005-06-01
Ketchup,0.5996907,2005-06-01
Tomatoes,1.597148,2005-07-01
Ketchup,0.6002703,2005-07-01
Ketchup,0.5979781,2005-08-01
Tomatoes,1.55444,2005-08-01
Tomatoes,1.530344,2005-09-01
Ketchup,0.5998412,2005-09-01
Tomatoes,1.459655,2005-10-01
Ketchup,0.599893,2005-10-01
Tomatoes,1.426641,2005-11-01
Ketchup,0.612054,2005-11-01
Ketchup,0.6129411,2005-12-01
Tomatoes,1.397547,2005-12-01
Ketchup,0.619418,2006-01-01
Tomatoes,1.452644,2006-01-01
Ketchup,0.6369849,2006-02-01
Tomatoes,1.502209,2006-02-01
Tomatoes,1.567519,2006-03-01
Ketchup,0.6213542,2006-03-01
Ketchup,0.6557754,2006-04-01
Tomatoes,1.642765,2006-04-01
